2025-06-06 10:43:44 | INFO | PID:24012 | Queue 'article-output-queue' created successfully
2025-06-06 10:51:48 | INFO | PID:33144 | Message processed in 4.95 seconds
2025-06-06 10:51:48 | INFO | PID:33144 | Message acknowledged
2025-06-06 10:51:54 | WARNING | PID:33144 | No open connection/channel: connecting...
2025-06-06 10:51:54 | INFO | PID:33144 | Successfully connected on attempt 1
2025-06-06 10:51:54 | INFO | PID:33144 | Consumer registered on queue: article-output-queue
2025-06-06 10:51:54 | INFO | PID:33144 | Starting consuming on article-output-queue
2025-06-06 10:52:37 | INFO | PID:18172 | Starting worker url_rewriter_para_response_worker for queue article-output-queue
2025-06-06 10:52:37 | INFO | PID:18172 | Created new channel
2025-06-06 10:52:37 | INFO | PID:18172 | Declared queue: article-output-queue
2025-06-06 10:52:38 | INFO | PID:18172 | Available workers: ['testworker', 'url_rewriter_para_response_worker', 'url_rewriter_para_worker']
2025-06-06 10:52:38 | INFO | PID:18172 | Found worker class: UrlRewriterParallelWorker
2025-06-06 10:52:38 | WARNING | PID:18172 | Detected localhost connection - disabling SSL verification for development
2025-06-06 10:52:38 | WARNING | PID:18172 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-06-06 10:52:38 | INFO | PID:18172 | Worker instance created
2025-06-06 10:52:38 | INFO | PID:18172 | Registered worker process 18172 in registry
2025-06-06 10:52:38 | INFO | PID:18172 | Starting consuming on article-output-queue
2025-06-06 10:52:38 | INFO | PID:18172 | Started url_rewriter_para_response_worker on queue: article-output-queue
2025-06-06 10:52:38 | INFO | PID:18172 | Started url_rewriter_para_response_worker with PID: 18172, queue: article-output-queue
2025-06-06 10:52:43 | WARNING | PID:18172 | No open connection/channel: connecting...
2025-06-06 10:52:43 | INFO | PID:18172 | Successfully connected on attempt 1
2025-06-06 10:52:43 | INFO | PID:18172 | Consumer registered on queue: article-output-queue
2025-06-06 10:52:43 | INFO | PID:18172 | Starting consuming on article-output-queue
2025-06-06 10:52:58 | INFO | PID:18172 | Processing message from queue: article-output-queue
2025-06-06 10:52:58 | INFO | PID:18172 | Processing message: {'message': {'prompt': 'What is the capital of Idian?', 'content': "I need to know about India's capital city.", 'workspace_id': '57dc902e-4449-4083-9b56-000000000004', 'model': 'gpt-4', 'system_prompt': 'You are a helpful assistant.', 'sequence_index': 1, 'html_tag': 'p', 'response_format': 'json', 'article_id': '57dc902e-4449-4083-9b56-000000000002', 'message_id': 'aa952552-33d8-42ee-94df-c680b366e8fb', 'article_message_count': 10, 'use_simulation': False}, 'timestamp': '2025-06-06T10:52:58.915273', 'message_id': 'be1bc368-077e-4c03-9875-d6e3782e3d55'}
2025-06-06 10:52:58 | INFO | PID:18172 | Making update request to endpoint: /message-service-api/ai-message/update/57dc902e-4449-4083-9b56-000000000002/aa952552-33d8-42ee-94df-c680b366e8fb
2025-06-06 10:53:00 | INFO | PID:18172 | Successfully authenticated with API
2025-06-06 10:53:00 | INFO | PID:18172 | Making PATCH request to /message-service-api/ai-message/update/57dc902e-4449-4083-9b56-000000000002/aa952552-33d8-42ee-94df-c680b366e8fb (Attempt 1/3)
2025-06-06 10:53:01 | WARNING | PID:18172 | Attempt 1 failed: Request failed with status 500: <!doctype html>
<html lang=en>
  <head>
    <title>RuntimeError: You called this URL via PATCH, but the URL doesn&#39;t end in a slash and you have APPEND_SLASH set. Django can&#39;t redirect to the slash URL while maintaining PATCH data. Change your form to point to 127.0.0.1:8000/message-service-api/ai-message/update/57dc902e-4449-4083-9b56-000000000002/aa952552-33d8-42ee-94df-c680b366e8fb/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
 // Werkzeug Debugger</title>
    <link rel="stylesheet" href="?__debugger__=yes&amp;cmd=resource&amp;f=style.css">
    <link rel="shortcut icon"
        href="?__debugger__=yes&amp;cmd=resource&amp;f=console.png">
    <script src="?__debugger__=yes&amp;cmd=resource&amp;f=debugger.js"></script>
    <script>
      var CONSOLE_MODE = false,
          EVALEX = true,
          EVALEX_TRUSTED = false,
          SECRET = "JZuc5Nybhq6WZU27qjrX";
    </script>
  </head>
  <body style="background-color: #fff">
    <div class="debugger">
<h1>RuntimeError</h1>
<div class="detail">
  <p class="errormsg">RuntimeError: You called this URL via PATCH, but the URL doesn&#39;t end in a slash and you have APPEND_SLASH set. Django can&#39;t redirect to the slash URL while maintaining PATCH data. Change your form to point to 127.0.0.1:8000/message-service-api/ai-message/update/57dc902e-4449-4083-9b56-000000000002/aa952552-33d8-42ee-94df-c680b366e8fb/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
</p>
</div>
<h2 class="traceback">Traceback <em>(most recent call last)</em></h2>
<div class="traceback">
  <h3></h3>
  <ul><li><div class="frame" id="frame-2302074240832">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\contrib\staticfiles\handlers.py"</cite>,
      line <em class="line">80</em>,
      in <code class="function">__call__</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>self.base_url = urlparse(self.get_base_url())</pre>
<pre class="line before"><span class="ws">        </span>super().__init__()</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>def __call__(self, environ, start_response):</pre>
<pre class="line before"><span class="ws">        </span>if not self._should_handle(get_path_info(environ)):</pre>
<pre class="line current"><span class="ws">            </span>return self.application(environ, start_response)</pre>
<pre class="line after"><span class="ws">        </span>return super().__call__(environ, start_response)</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws"></span>class ASGIStaticFilesHandler(StaticFilesHandlerMixin, ASGIHandler):</pre>
<pre class="line after"><span class="ws">    </span>&#34;&#34;&#34;</pre></div>
</div>

<li><div class="frame" id="frame-2302074238816">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\wsgi.py"</cite>,
      line <em class="line">124</em>,
      in <code class="function">__call__</code></h4>
  <div class="source "><pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>def __call__(self, environ, start_response):</pre>
<pre class="line before"><span class="ws">        </span>set_script_prefix(get_script_name(environ))</pre>
<pre class="line before"><span class="ws">        </span>signals.request_started.send(sender=self.__class__, environ=environ)</pre>
<pre class="line before"><span class="ws">        </span>request = self.request_class(environ)</pre>
<pre class="line current"><span class="ws">        </span>response = self.get_response(request)</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>response._handler_class = self.__class__</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>status = &#34;%d %s&#34; % (response.status_code, response.reason_phrase)</pre>
<pre class="line after"><span class="ws">        </span>response_headers = [</pre></div>
</div>

<li><div class="frame" id="frame-2302078370304">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\base.py"</cite>,
      line <em class="line">140</em>,
      in <code class="function">get_response</code></h4>
  <div class="source "><pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>def get_response(self, request):</pre>
<pre class="line before"><span class="ws">        </span>&#34;&#34;&#34;Return an HttpResponse object for the given HttpRequest.&#34;&#34;&#34;</pre>
<pre class="line before"><span class="ws">        </span># Setup default url resolver for this thread</pre>
<pre class="line before"><span class="ws">        </span>set_urlconf(settings.ROOT_URLCONF)</pre>
<pre class="line current"><span class="ws">        </span>response = self._middleware_chain(request)</pre>
<pre class="line after"><span class="ws">        </span>response._resource_closers.append(request.close)</pre>
<pre class="line after"><span class="ws">        </span>if response.status_code &gt;= 400:</pre>
<pre class="line after"><span class="ws">            </span>log_response(</pre>
<pre class="line after"><span class="ws">                </span>&#34;%s: %s&#34;,</pre>
<pre class="line after"><span class="ws">                </span>response.reason_phrase,</pre></div>
</div>

<li><div class="frame" id="frame-2302078378592">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">57</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line before"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line before"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line current"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws"></span> </pre></div>
</div>

<li><div class="frame" id="frame-2302078381616">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">140</em>,
      in <code class="function">response_for_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">                </span>request, get_resolver(get_urlconf()), 400, exc</pre>
<pre class="line before"><span class="ws">            </span>)</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws">        </span>signals.got_request_exception.send(sender=None, request=request)</pre>
<pre class="line current"><span class="ws">        </span>response = handle_uncaught_exception(</pre>
<pre class="line after"><span class="ws">            </span>request, get_resolver(get_urlconf()), sys.exc_info()</pre>
<pre class="line after"><span class="ws">        </span>)</pre>
<pre class="line after"><span class="ws">        </span>log_response(</pre>
<pre class="line after"><span class="ws">            </span>&#34;%s: %s&#34;,</pre>
<pre class="line after"><span class="ws">            </span>response.reason_phrase,</pre></div>
</div>

<li><div class="frame" id="frame-2302078381728">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">181</em>,
      in <code class="function">handle_uncaught_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>&#34;&#34;&#34;</pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG_PROPAGATE_EXCEPTIONS:</pre>
<pre class="line before"><span class="ws">        </span>raise</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG:</pre>
<pre class="line current"><span class="ws">        </span>return debug.technical_500_response(request, *exc_info)</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">    </span># Return an HttpResponse that displays a friendly error message.</pre>
<pre class="line after"><span class="ws">    </span>callback = resolver.resolve_error_handler(500)</pre>
<pre class="line after"><span class="ws">    </span>return callback(request)</pre></div>
</div>

<li><div class="frame" id="frame-2302078381840">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django_extensions\management\technical_response.py"</cite>,
      line <em class="line">41</em>,
      in <code class="function">null_technical_500_response</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>try:</pre>
<pre class="line before"><span class="ws">        </span>if exc_value is None:</pre>
<pre class="line before"><span class="ws">            </span>exc_value = exc_type()</pre>
<pre class="line before"><span class="ws">        </span>if exc_value.__traceback__ is not tb:</pre>
<pre class="line before"><span class="ws">            </span>raise exc_value.with_traceback(tb)</pre>
<pre class="line current"><span class="ws">        </span>raise exc_value</pre>
<pre class="line after"><span class="ws">    </span>finally:</pre>
<pre class="line after"><span class="ws">        </span>exc_value = None</pre>
<pre class="line after"><span class="ws">        </span>tb = None</pre></div>
</div>

<li><div class="frame" id="frame-2302078382288">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">55</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line current"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line after"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line after"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre></div>
</div>

<li><div class="frame" id="frame-2302078382400">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\corsheaders\middleware.py"</cite>,
      line <em class="line">56</em>,
      in <code class="function">__call__</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>) -&gt; HttpResponseBase | Awaitable[HttpResponseBase]:</pre>
<pre class="line before"><span class="ws">        </span>if self.async_mode:</pre>
<pre class="line before"><span class="ws">            </span>return self.__acall__(request)</pre>
<pre class="line before"><span class="ws">        </span>response: HttpResponseBase | None = self.check_preflight(request)</pre>
<pre class="line before"><span class="ws">        </span>if response is None:</pre>
<pre class="line current"><span class="ws">            </span>result = self.get_response(request)</pre>
<pre class="line after"><span class="ws">            </span>assert isinstance(result, HttpResponseBase)</pre>
<pre class="line after"><span class="ws">            </span>response = result</pre>
<pre class="line after"><span class="ws">        </span>self.add_response_headers(request, response)</pre>
<pre class="line after"><span class="ws">        </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre></div>
</div>

<li><div class="frame" id="frame-2302078385536">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">57</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line before"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line before"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line current"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws"></span> </pre></div>
</div>

<li><div class="frame" id="frame-2302078385648">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">140</em>,
      in <code class="function">response_for_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">                </span>request, get_resolver(get_urlconf()), 400, exc</pre>
<pre class="line before"><span class="ws">            </span>)</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws">        </span>signals.got_request_exception.send(sender=None, request=request)</pre>
<pre class="line current"><span class="ws">        </span>response = handle_uncaught_exception(</pre>
<pre class="line after"><span class="ws">            </span>request, get_resolver(get_urlconf()), sys.exc_info()</pre>
<pre class="line after"><span class="ws">        </span>)</pre>
<pre class="line after"><span class="ws">        </span>log_response(</pre>
<pre class="line after"><span class="ws">            </span>&#34;%s: %s&#34;,</pre>
<pre class="line after"><span class="ws">            </span>response.reason_phrase,</pre></div>
</div>

<li><div class="frame" id="frame-2302078385760">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">181</em>,
      in <code class="function">handle_uncaught_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>&#34;&#34;&#34;</pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG_PROPAGATE_EXCEPTIONS:</pre>
<pre class="line before"><span class="ws">        </span>raise</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG:</pre>
<pre class="line current"><span class="ws">        </span>return debug.technical_500_response(request, *exc_info)</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">    </span># Return an HttpResponse that displays a friendly error message.</pre>
<pre class="line after"><span class="ws">    </span>callback = resolver.resolve_error_handler(500)</pre>
<pre class="line after"><span class="ws">    </span>return callback(request)</pre></div>
</div>

<li><div class="frame" id="frame-2302078385872">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django_extensions\management\technical_response.py"</cite>,
      line <em class="line">41</em>,
      in <code class="function">null_technical_500_response</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>try:</pre>
<pre class="line before"><span class="ws">        </span>if exc_value is None:</pre>
<pre class="line before"><span class="ws">            </span>exc_value = exc_type()</pre>
<pre class="line before"><span class="ws">        </span>if exc_value.__traceback__ is not tb:</pre>
<pre class="line before"><span class="ws">            </span>raise exc_value.with_traceback(tb)</pre>
<pre class="line current"><span class="ws">        </span>raise exc_value</pre>
<pre class="line after"><span class="ws">    </span>finally:</pre>
<pre class="line after"><span class="ws">        </span>exc_value = None</pre>
<pre class="line after"><span class="ws">        </span>tb = None</pre></div>
</div>

<li><div class="frame" id="frame-2302078385984">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">55</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line current"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line after"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line after"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre></div>
</div>

<li><div class="frame" id="frame-2302078419008">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\utils\deprecation.py"</cite>,
      line <em class="line">129</em>,
      in <code class="function">__call__</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>if self.async_mode:</pre>
<pre class="line before"><span class="ws">            </span>return self.__acall__(request)</pre>
<pre class="line before"><span class="ws">        </span>response = None</pre>
<pre class="line before"><span class="ws">        </span>if hasattr(self, &#34;process_request&#34;):</pre>
<pre class="line before"><span class="ws">            </span>response = self.process_request(request)</pre>
<pre class="line current"><span class="ws">        </span>response = response or self.get_response(request)</pre>
<pre class="line after"><span class="ws">        </span>if hasattr(self, &#34;process_response&#34;):</pre>
<pre class="line after"><span class="ws">            </span>response = self.process_response(request, response)</pre>
<pre class="line after"><span class="ws">        </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">    </span>async def __acall__(self, request):</pre></div>
</div>

<li><div class="frame" id="frame-2302078421584">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">57</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line before"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line before"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line current"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws"></span> </pre></div>
</div>

<li><div class="frame" id="frame-2302078421696">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">140</em>,
      in <code class="function">response_for_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">                </span>request, get_resolver(get_urlconf()), 400, exc</pre>
<pre class="line before"><span class="ws">            </span>)</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws">        </span>signals.got_request_exception.send(sender=None, request=request)</pre>
<pre class="line current"><span class="ws">        </span>response = handle_uncaught_exception(</pre>
<pre class="line after"><span class="ws">            </span>request, get_resolver(get_urlconf()), sys.exc_info()</pre>
<pre class="line after"><span class="ws">        </span>)</pre>
<pre class="line after"><span class="ws">        </span>log_response(</pre>
<pre class="line after"><span class="ws">            </span>&#34;%s: %s&#34;,</pre>
<pre class="line after"><span class="ws">            </span>response.reason_phrase,</pre></div>
</div>

<li><div class="frame" id="frame-2302078421808">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">181</em>,
      in <code class="function">handle_uncaught_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>&#34;&#34;&#34;</pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG_PROPAGATE_EXCEPTIONS:</pre>
<pre class="line before"><span class="ws">        </span>raise</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG:</pre>
<pre class="line current"><span class="ws">        </span>return debug.technical_500_response(request, *exc_info)</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">    </span># Return an HttpResponse that displays a friendly error message.</pre>
<pre class="line after"><span class="ws">    </span>callback = resolver.resolve_error_handler(500)</pre>
<pre class="line after"><span class="ws">    </span>return callback(request)</pre></div>
</div>

<li><div class="frame" id="frame-2302078421920">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django_extensions\management\technical_response.py"</cite>,
      line <em class="line">41</em>,
      in <code class="function">null_technical_500_response</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>try:</pre>
<pre class="line before"><span class="ws">        </span>if exc_value is None:</pre>
<pre class="line before"><span class="ws">            </span>exc_value = exc_type()</pre>
<pre class="line before"><span class="ws">        </span>if exc_value.__traceback__ is not tb:</pre>
<pre class="line before"><span class="ws">            </span>raise exc_value.with_traceback(tb)</pre>
<pre class="line current"><span class="ws">        </span>raise exc_value</pre>
<pre class="line after"><span class="ws">    </span>finally:</pre>
<pre class="line after"><span class="ws">        </span>exc_value = None</pre>
<pre class="line after"><span class="ws">        </span>tb = None</pre></div>
</div>

<li><div class="frame" id="frame-2302078422032">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">55</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line current"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line after"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line after"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre></div>
</div>

<li><div class="frame" id="frame-2302078422144">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\utils\deprecation.py"</cite>,
      line <em class="line">129</em>,
      in <code class="function">__call__</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>if self.async_mode:</pre>
<pre class="line before"><span class="ws">            </span>return self.__acall__(request)</pre>
<pre class="line before"><span class="ws">        </span>response = None</pre>
<pre class="line before"><span class="ws">        </span>if hasattr(self, &#34;process_request&#34;):</pre>
<pre class="line before"><span class="ws">            </span>response = self.process_request(request)</pre>
<pre class="line current"><span class="ws">        </span>response = response or self.get_response(request)</pre>
<pre class="line after"><span class="ws">        </span>if hasattr(self, &#34;process_response&#34;):</pre>
<pre class="line after"><span class="ws">            </span>response = self.process_response(request, response)</pre>
<pre class="line after"><span class="ws">        </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">    </span>async def __acall__(self, request):</pre></div>
</div>

<li><div class="frame" id="frame-2302078422256">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">57</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line before"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line before"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line current"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws"></span> </pre></div>
</div>

<li><div class="frame" id="frame-2302078422368">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">140</em>,
      in <code class="function">response_for_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">                </span>request, get_resolver(get_urlconf()), 400, exc</pre>
<pre class="line before"><span class="ws">            </span>)</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws">        </span>signals.got_request_exception.send(sender=None, request=request)</pre>
<pre class="line current"><span class="ws">        </span>response = handle_uncaught_exception(</pre>
<pre class="line after"><span class="ws">            </span>request, get_resolver(get_urlconf()), sys.exc_info()</pre>
<pre class="line after"><span class="ws">        </span>)</pre>
<pre class="line after"><span class="ws">        </span>log_response(</pre>
<pre class="line after"><span class="ws">            </span>&#34;%s: %s&#34;,</pre>
<pre class="line after"><span class="ws">            </span>response.reason_phrase,</pre></div>
</div>

<li><div class="frame" id="frame-2302078422480">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">181</em>,
      in <code class="function">handle_uncaught_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>&#34;&#34;&#34;</pre>
