2025-05-26 10:59:57 | INFO | PID:12144 | Queue 'article-input-queue' created successfully
2025-05-26 11:19:51 | INFO | PID:25608 | Processing message: {'message': {'articl_slug_id': '455d0700-4b47-41b8-9b16-ca7845129a6e', 'url': 'xxxx', 'wp_status': 'draft', 'article_status': 'initiate', 'wp_schedule_time': None, 'wp_author_id': None, 'wp_tag_id': ['3108933d-c6cf-401b-bb4e-01d6cd1dc0c9', '68707f06-4b67-46cc-8dcb-b4205d7095e8', 'ab7ac541-fcc0-462a-ab2d-0ac1afee0019'], 'is_category_selected_by_ai': True, 'is_category_generated_by_ai': True, 'is_tag_selected_by_ai': False, 'is_tag_generated_by_ai': True, 'is_author_selected_by_ai': True, 'is_meta_description_generated_by_ai': True, 'is_meta_keyword_generated_by_ai': True, 'is_meta_title_generated_by_ai': True, 'is_internal_links_generated_by_ai': True, 'is_external_links_generated_by_ai': True, 'prompt_id': {'prompt_slug_id': '4ef0224f-c88b-40e4-8d85-d14abbc51938', 'prompt_name': 'test', 'model': 'gpt-4', 'prompt_data': {'text': 'test'}, 'wordpress_prompt_json_data': {'supportive_prompt_test_id': '2b9bdbc7-ff9d-44b4-beee-85585631cf4d'}, 'article_type_id': {'article_type_slug_id': '8024d4c4-8344-49b1-b39f-79324024060c', 'category': 'url', 'article_category': 'rephrase', 'article_type_title': 'reper', 'article_type_description': 'reper', 'article_type_field_id': [{'article_type_field_slug_id': '8dbd1c5d-5246-4f50-8ee6-a1e9fb9092fc', 'article_type_field_label': 'text', 'article_type_field_name': 'text', 'article_type_field_type': 'text', 'article_type_field_placeholder': 'text', 'article_type_field_required': True}]}}, 'variables': [{'variable_slug_id': '8a2e11c2-8e5b-4f43-bf44-bf3db3ef9d53', 'name': 'dfgdfdf', 'value': 'dfgdfg', 'required': True}], 'domain_id': {'domain_slug_id': '25fca9b7-d9a3-42b9-be7b-eadf062716d6', 'domain_name': 'ronak-wolf.botxbyte.com', 'permalinks': '/%year%/%hour%/%postname%/'}, 'workspace_id': {'workspace_slug_id': '57dc902e-4449-4083-9b56-328eb9d16334', 'workspace_name': 'bxb-1'}}, 'timestamp': '2025-05-26T11:19:51.713678', 'message_id': 'c387ff31-d836-49cf-81e9-d0fed5b7b36e'}
2025-05-26 11:19:51 | ERROR | PID:25608 | Login error: HTTPSConnectionPool(host='127.0.0.1', port=8000): Max retries exceeded with url: /api/login/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)')))
2025-05-26 11:19:51 | INFO | PID:25608 | xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2025-05-26 11:19:51 | INFO | PID:25608 | Message processed in 0.03 seconds
2025-05-26 11:19:51 | INFO | PID:25608 | Message acknowledged
2025-05-26 11:19:56 | WARNING | PID:25608 | No open connection/channel: connecting...
2025-05-26 11:19:56 | INFO | PID:25608 | Successfully connected on attempt 1
2025-05-26 11:19:56 | INFO | PID:25608 | Consumer registered on queue: article-input-queue
2025-05-26 11:19:56 | INFO | PID:25608 | Starting consuming on article-input-queue
2025-05-26 11:23:04 | INFO | PID:25608 | Processing message from queue: article-input-queue
2025-05-26 11:23:04 | INFO | PID:25608 | Processing message: {'message': {'articl_slug_id': '455d0700-4b47-41b8-9b16-ca7845129a6e', 'url': 'xxxx', 'wp_status': 'draft', 'article_status': 'initiate', 'wp_schedule_time': None, 'wp_author_id': None, 'wp_tag_id': ['3108933d-c6cf-401b-bb4e-01d6cd1dc0c9', '68707f06-4b67-46cc-8dcb-b4205d7095e8', 'ab7ac541-fcc0-462a-ab2d-0ac1afee0019'], 'is_category_selected_by_ai': True, 'is_category_generated_by_ai': True, 'is_tag_selected_by_ai': False, 'is_tag_generated_by_ai': True, 'is_author_selected_by_ai': True, 'is_meta_description_generated_by_ai': True, 'is_meta_keyword_generated_by_ai': True, 'is_meta_title_generated_by_ai': True, 'is_internal_links_generated_by_ai': True, 'is_external_links_generated_by_ai': True, 'prompt_id': {'prompt_slug_id': '4ef0224f-c88b-40e4-8d85-d14abbc51938', 'prompt_name': 'test', 'model': 'gpt-4', 'prompt_data': {'text': 'test'}, 'wordpress_prompt_json_data': {'supportive_prompt_test_id': '2b9bdbc7-ff9d-44b4-beee-85585631cf4d'}, 'article_type_id': {'article_type_slug_id': '8024d4c4-8344-49b1-b39f-79324024060c', 'category': 'url', 'article_category': 'rephrase', 'article_type_title': 'reper', 'article_type_description': 'reper', 'article_type_field_id': [{'article_type_field_slug_id': '8dbd1c5d-5246-4f50-8ee6-a1e9fb9092fc', 'article_type_field_label': 'text', 'article_type_field_name': 'text', 'article_type_field_type': 'text', 'article_type_field_placeholder': 'text', 'article_type_field_required': True}]}}, 'variables': [{'variable_slug_id': '8a2e11c2-8e5b-4f43-bf44-bf3db3ef9d53', 'name': 'dfgdfdf', 'value': 'dfgdfg', 'required': True}], 'domain_id': {'domain_slug_id': '25fca9b7-d9a3-42b9-be7b-eadf062716d6', 'domain_name': 'ronak-wolf.botxbyte.com', 'permalinks': '/%year%/%hour%/%postname%/'}, 'workspace_id': {'workspace_slug_id': '57dc902e-4449-4083-9b56-328eb9d16334', 'workspace_name': 'bxb-1'}}, 'timestamp': '2025-05-26T11:23:04.677066', 'message_id': '2de710ef-3aab-470c-93a6-cdfdbe2c8a5c'}
2025-05-26 11:23:04 | ERROR | PID:25608 | Login error: HTTPSConnectionPool(host='127.0.0.1', port=8000): Max retries exceeded with url: /api/login/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)')))
2025-05-26 11:23:04 | INFO | PID:25608 | xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2025-05-26 11:23:04 | INFO | PID:25608 | Message processed in 0.06 seconds
2025-05-26 11:23:04 | INFO | PID:25608 | Message acknowledged
2025-05-26 11:23:09 | WARNING | PID:25608 | No open connection/channel: connecting...
2025-05-26 11:23:09 | INFO | PID:25608 | Successfully connected on attempt 1
2025-05-26 11:23:09 | INFO | PID:25608 | Consumer registered on queue: article-input-queue
2025-05-26 11:23:09 | INFO | PID:25608 | Starting consuming on article-input-queue
2025-05-26 11:25:48 | INFO | PID:25608 | Processing message from queue: article-input-queue
2025-05-26 11:25:48 | INFO | PID:25608 | Processing message: {'message': {'articl_slug_id': '455d0700-4b47-41b8-9b16-ca7845129a6e', 'url': 'xxxx', 'wp_status': 'draft', 'article_status': 'initiate', 'wp_schedule_time': None, 'wp_author_id': None, 'wp_tag_id': ['3108933d-c6cf-401b-bb4e-01d6cd1dc0c9', '68707f06-4b67-46cc-8dcb-b4205d7095e8', 'ab7ac541-fcc0-462a-ab2d-0ac1afee0019'], 'is_category_selected_by_ai': True, 'is_category_generated_by_ai': True, 'is_tag_selected_by_ai': False, 'is_tag_generated_by_ai': True, 'is_author_selected_by_ai': True, 'is_meta_description_generated_by_ai': True, 'is_meta_keyword_generated_by_ai': True, 'is_meta_title_generated_by_ai': True, 'is_internal_links_generated_by_ai': True, 'is_external_links_generated_by_ai': True, 'prompt_id': {'prompt_slug_id': '4ef0224f-c88b-40e4-8d85-d14abbc51938', 'prompt_name': 'test', 'model': 'gpt-4', 'prompt_data': {'text': 'test'}, 'wordpress_prompt_json_data': {'supportive_prompt_test_id': '2b9bdbc7-ff9d-44b4-beee-85585631cf4d'}, 'article_type_id': {'article_type_slug_id': '8024d4c4-8344-49b1-b39f-79324024060c', 'category': 'url', 'article_category': 'rephrase', 'article_type_title': 'reper', 'article_type_description': 'reper', 'article_type_field_id': [{'article_type_field_slug_id': '8dbd1c5d-5246-4f50-8ee6-a1e9fb9092fc', 'article_type_field_label': 'text', 'article_type_field_name': 'text', 'article_type_field_type': 'text', 'article_type_field_placeholder': 'text', 'article_type_field_required': True}]}}, 'variables': [{'variable_slug_id': '8a2e11c2-8e5b-4f43-bf44-bf3db3ef9d53', 'name': 'dfgdfdf', 'value': 'dfgdfg', 'required': True}], 'domain_id': {'domain_slug_id': '25fca9b7-d9a3-42b9-be7b-eadf062716d6', 'domain_name': 'ronak-wolf.botxbyte.com', 'permalinks': '/%year%/%hour%/%postname%/'}, 'workspace_id': {'workspace_slug_id': '57dc902e-4449-4083-9b56-328eb9d16334', 'workspace_name': 'bxb-1'}}, 'timestamp': '2025-05-26T11:25:48.708546', 'message_id': 'f42fbed6-63df-40b9-b3e3-55a4530d8a87'}
2025-05-26 11:25:48 | ERROR | PID:25608 | Login error: HTTPSConnectionPool(host='127.0.0.1', port=8000): Max retries exceeded with url: /api/login/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)')))
2025-05-26 11:25:48 | INFO | PID:25608 | xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2025-05-26 11:25:48 | INFO | PID:25608 | Message processed in 0.03 seconds
2025-05-26 11:25:48 | INFO | PID:25608 | Message acknowledged
2025-05-26 11:25:53 | WARNING | PID:25608 | No open connection/channel: connecting...
2025-05-26 11:25:53 | INFO | PID:25608 | Successfully connected on attempt 1
2025-05-26 11:25:53 | INFO | PID:25608 | Consumer registered on queue: article-input-queue
2025-05-26 11:25:53 | INFO | PID:25608 | Starting consuming on article-input-queue
2025-05-26 11:33:25 | INFO | PID:23384 | Starting worker url_rewriter_para_worker for queue article-input-queue
2025-05-26 11:33:25 | INFO | PID:23384 | Created new channel
2025-05-26 11:33:25 | INFO | PID:23384 | Declared queue: article-input-queue
2025-05-26 11:33:25 | INFO | PID:23384 | Available workers: ['testworker', 'url_rewriter_para_worker']
2025-05-26 11:33:25 | INFO | PID:23384 | Found worker class: UrlRewriterParallelWorker
2025-05-26 11:33:25 | INFO | PID:23384 | Worker instance created
2025-05-26 11:33:25 | INFO | PID:23384 | Registered worker process 23384 in registry
2025-05-26 11:33:25 | INFO | PID:23384 | Starting consuming on article-input-queue
2025-05-26 11:33:26 | INFO | PID:23384 | Started url_rewriter_para_worker on queue: article-input-queue
2025-05-26 11:33:26 | INFO | PID:23384 | Started url_rewriter_para_worker with PID: 23384, queue: article-input-queue
2025-05-26 11:33:30 | WARNING | PID:23384 | No open connection/channel: connecting...
2025-05-26 11:33:30 | INFO | PID:23384 | Successfully connected on attempt 1
2025-05-26 11:33:30 | INFO | PID:23384 | Consumer registered on queue: article-input-queue
2025-05-26 11:33:30 | INFO | PID:23384 | Starting consuming on article-input-queue
2025-05-26 11:33:49 | INFO | PID:23384 | Processing message from queue: article-input-queue
2025-05-26 11:33:49 | INFO | PID:23384 | Processing message: {'message': {'articl_slug_id': '455d0700-4b47-41b8-9b16-ca7845129a6e', 'url': 'xxxx', 'wp_status': 'draft', 'article_status': 'initiate', 'wp_schedule_time': None, 'wp_author_id': None, 'wp_tag_id': ['3108933d-c6cf-401b-bb4e-01d6cd1dc0c9', '68707f06-4b67-46cc-8dcb-b4205d7095e8', 'ab7ac541-fcc0-462a-ab2d-0ac1afee0019'], 'is_category_selected_by_ai': True, 'is_category_generated_by_ai': True, 'is_tag_selected_by_ai': False, 'is_tag_generated_by_ai': True, 'is_author_selected_by_ai': True, 'is_meta_description_generated_by_ai': True, 'is_meta_keyword_generated_by_ai': True, 'is_meta_title_generated_by_ai': True, 'is_internal_links_generated_by_ai': True, 'is_external_links_generated_by_ai': True, 'prompt_id': {'prompt_slug_id': '4ef0224f-c88b-40e4-8d85-d14abbc51938', 'prompt_name': 'test', 'model': 'gpt-4', 'prompt_data': {'text': 'test'}, 'wordpress_prompt_json_data': {'supportive_prompt_test_id': '2b9bdbc7-ff9d-44b4-beee-85585631cf4d'}, 'article_type_id': {'article_type_slug_id': '8024d4c4-8344-49b1-b39f-79324024060c', 'category': 'url', 'article_category': 'rephrase', 'article_type_title': 'reper', 'article_type_description': 'reper', 'article_type_field_id': [{'article_type_field_slug_id': '8dbd1c5d-5246-4f50-8ee6-a1e9fb9092fc', 'article_type_field_label': 'text', 'article_type_field_name': 'text', 'article_type_field_type': 'text', 'article_type_field_placeholder': 'text', 'article_type_field_required': True}]}}, 'variables': [{'variable_slug_id': '8a2e11c2-8e5b-4f43-bf44-bf3db3ef9d53', 'name': 'dfgdfdf', 'value': 'dfgdfg', 'required': True}], 'domain_id': {'domain_slug_id': '25fca9b7-d9a3-42b9-be7b-eadf062716d6', 'domain_name': 'ronak-wolf.botxbyte.com', 'permalinks': '/%year%/%hour%/%postname%/'}, 'workspace_id': {'workspace_slug_id': '57dc902e-4449-4083-9b56-328eb9d16334', 'workspace_name': 'bxb-1'}}, 'timestamp': '2025-05-26T11:33:49.844647', 'message_id': 'c0005e8a-1854-4070-a3f6-e62c6c8982fe'}
2025-05-26 11:33:49 | ERROR | PID:23384 | Login error: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2025-05-26 11:33:49 | INFO | PID:23384 | xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2025-05-26 11:33:49 | INFO | PID:23384 | Message processed in 0.03 seconds
2025-05-26 11:33:49 | INFO | PID:23384 | Message acknowledged
2025-05-26 11:33:54 | WARNING | PID:23384 | No open connection/channel: connecting...
2025-05-26 11:33:54 | INFO | PID:23384 | Successfully connected on attempt 1
2025-05-26 11:33:54 | INFO | PID:23384 | Consumer registered on queue: article-input-queue
2025-05-26 11:33:54 | INFO | PID:23384 | Starting consuming on article-input-queue
2025-05-26 11:35:14 | INFO | PID:23384 | Processing message from queue: article-input-queue
2025-05-26 11:35:14 | INFO | PID:23384 | Processing message: {'message': {'articl_slug_id': '455d0700-4b47-41b8-9b16-ca7845129a6e', 'url': 'xxxx', 'wp_status': 'draft', 'article_status': 'initiate', 'wp_schedule_time': None, 'wp_author_id': None, 'wp_tag_id': ['3108933d-c6cf-401b-bb4e-01d6cd1dc0c9', '68707f06-4b67-46cc-8dcb-b4205d7095e8', 'ab7ac541-fcc0-462a-ab2d-0ac1afee0019'], 'is_category_selected_by_ai': True, 'is_category_generated_by_ai': True, 'is_tag_selected_by_ai': False, 'is_tag_generated_by_ai': True, 'is_author_selected_by_ai': True, 'is_meta_description_generated_by_ai': True, 'is_meta_keyword_generated_by_ai': True, 'is_meta_title_generated_by_ai': True, 'is_internal_links_generated_by_ai': True, 'is_external_links_generated_by_ai': True, 'prompt_id': {'prompt_slug_id': '4ef0224f-c88b-40e4-8d85-d14abbc51938', 'prompt_name': 'test', 'model': 'gpt-4', 'prompt_data': {'text': 'test'}, 'wordpress_prompt_json_data': {'supportive_prompt_test_id': '2b9bdbc7-ff9d-44b4-beee-85585631cf4d'}, 'article_type_id': {'article_type_slug_id': '8024d4c4-8344-49b1-b39f-79324024060c', 'category': 'url', 'article_category': 'rephrase', 'article_type_title': 'reper', 'article_type_description': 'reper', 'article_type_field_id': [{'article_type_field_slug_id': '8dbd1c5d-5246-4f50-8ee6-a1e9fb9092fc', 'article_type_field_label': 'text', 'article_type_field_name': 'text', 'article_type_field_type': 'text', 'article_type_field_placeholder': 'text', 'article_type_field_required': True}]}}, 'variables': [{'variable_slug_id': '8a2e11c2-8e5b-4f43-bf44-bf3db3ef9d53', 'name': 'dfgdfdf', 'value': 'dfgdfg', 'required': True}], 'domain_id': {'domain_slug_id': '25fca9b7-d9a3-42b9-be7b-eadf062716d6', 'domain_name': 'ronak-wolf.botxbyte.com', 'permalinks': '/%year%/%hour%/%postname%/'}, 'workspace_id': {'workspace_slug_id': '57dc902e-4449-4083-9b56-328eb9d16334', 'workspace_name': 'bxb-1'}}, 'timestamp': '2025-05-26T11:35:14.158280', 'message_id': 'f45f34d0-3aa3-4402-9d0a-29a029b22d9d'}
2025-05-26 11:35:14 | ERROR | PID:23384 | Login error: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2025-05-26 11:35:14 | INFO | PID:23384 | xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2025-05-26 11:35:14 | INFO | PID:23384 | Message processed in 0.01 seconds
2025-05-26 11:35:14 | INFO | PID:23384 | Message acknowledged
2025-05-26 11:35:19 | WARNING | PID:23384 | No open connection/channel: connecting...
2025-05-26 11:35:19 | INFO | PID:23384 | Successfully connected on attempt 1
2025-05-26 11:35:19 | INFO | PID:23384 | Consumer registered on queue: article-input-queue
2025-05-26 11:35:19 | INFO | PID:23384 | Starting consuming on article-input-queue
2025-05-26 11:35:46 | INFO | PID:9440 | Starting worker url_rewriter_para_worker for queue article-input-queue
2025-05-26 11:35:46 | INFO | PID:9440 | Created new channel
2025-05-26 11:35:46 | INFO | PID:9440 | Declared queue: article-input-queue
2025-05-26 11:35:46 | INFO | PID:9440 | Available workers: ['testworker', 'url_rewriter_para_worker']
2025-05-26 11:35:46 | INFO | PID:9440 | Found worker class: UrlRewriterParallelWorker
2025-05-26 11:35:46 | INFO | PID:9440 | Worker instance created
2025-05-26 11:35:46 | INFO | PID:9440 | Registered worker process 9440 in registry
2025-05-26 11:35:46 | INFO | PID:9440 | Starting consuming on article-input-queue
2025-05-26 11:35:47 | INFO | PID:9440 | Started url_rewriter_para_worker on queue: article-input-queue
2025-05-26 11:35:47 | INFO | PID:9440 | Started url_rewriter_para_worker with PID: 9440, queue: article-input-queue
2025-05-26 11:35:51 | WARNING | PID:9440 | No open connection/channel: connecting...
2025-05-26 11:35:51 | INFO | PID:9440 | Successfully connected on attempt 1
2025-05-26 11:35:51 | INFO | PID:9440 | Consumer registered on queue: article-input-queue
2025-05-26 11:35:51 | INFO | PID:9440 | Starting consuming on article-input-queue
2025-05-26 11:36:06 | INFO | PID:9440 | Processing message from queue: article-input-queue
2025-05-26 11:36:06 | INFO | PID:9440 | Processing message: {'message': {'articl_slug_id': '455d0700-4b47-41b8-9b16-ca7845129a6e', 'url': 'xxxx', 'wp_status': 'draft', 'article_status': 'initiate', 'wp_schedule_time': None, 'wp_author_id': None, 'wp_tag_id': ['3108933d-c6cf-401b-bb4e-01d6cd1dc0c9', '68707f06-4b67-46cc-8dcb-b4205d7095e8', 'ab7ac541-fcc0-462a-ab2d-0ac1afee0019'], 'is_category_selected_by_ai': True, 'is_category_generated_by_ai': True, 'is_tag_selected_by_ai': False, 'is_tag_generated_by_ai': True, 'is_author_selected_by_ai': True, 'is_meta_description_generated_by_ai': True, 'is_meta_keyword_generated_by_ai': True, 'is_meta_title_generated_by_ai': True, 'is_internal_links_generated_by_ai': True, 'is_external_links_generated_by_ai': True, 'prompt_id': {'prompt_slug_id': '4ef0224f-c88b-40e4-8d85-d14abbc51938', 'prompt_name': 'test', 'model': 'gpt-4', 'prompt_data': {'text': 'test'}, 'wordpress_prompt_json_data': {'supportive_prompt_test_id': '2b9bdbc7-ff9d-44b4-beee-85585631cf4d'}, 'article_type_id': {'article_type_slug_id': '8024d4c4-8344-49b1-b39f-79324024060c', 'category': 'url', 'article_category': 'rephrase', 'article_type_title': 'reper', 'article_type_description': 'reper', 'article_type_field_id': [{'article_type_field_slug_id': '8dbd1c5d-5246-4f50-8ee6-a1e9fb9092fc', 'article_type_field_label': 'text', 'article_type_field_name': 'text', 'article_type_field_type': 'text', 'article_type_field_placeholder': 'text', 'article_type_field_required': True}]}}, 'variables': [{'variable_slug_id': '8a2e11c2-8e5b-4f43-bf44-bf3db3ef9d53', 'name': 'dfgdfdf', 'value': 'dfgdfg', 'required': True}], 'domain_id': {'domain_slug_id': '25fca9b7-d9a3-42b9-be7b-eadf062716d6', 'domain_name': 'ronak-wolf.botxbyte.com', 'permalinks': '/%year%/%hour%/%postname%/'}, 'workspace_id': {'workspace_slug_id': '57dc902e-4449-4083-9b56-328eb9d16334', 'workspace_name': 'bxb-1'}}, 'timestamp': '2025-05-26T11:36:06.530376', 'message_id': '721366d1-4168-4c36-b30b-732a16b914f6'}
2025-05-26 11:36:06 | ERROR | PID:9440 | Login error: HTTPSConnectionPool(host='127.0.0.1', port=8000): Max retries exceeded with url: /api/login/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)')))
2025-05-26 11:36:06 | INFO | PID:9440 | xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2025-05-26 11:36:06 | INFO | PID:9440 | Message processed in 0.04 seconds
2025-05-26 11:36:06 | INFO | PID:9440 | Message acknowledged
2025-05-26 11:36:11 | WARNING | PID:9440 | No open connection/channel: connecting...
2025-05-26 11:36:11 | INFO | PID:9440 | Successfully connected on attempt 1
2025-05-26 11:36:11 | INFO | PID:9440 | Consumer registered on queue: article-input-queue
2025-05-26 11:36:11 | INFO | PID:9440 | Starting consuming on article-input-queue
2025-05-26 11:41:58 | INFO | PID:9440 | Processing message from queue: article-input-queue
2025-05-26 11:41:58 | INFO | PID:9440 | Processing message: {'message': {'articl_slug_id': '455d0700-4b47-41b8-9b16-ca7845129a6e', 'url': 'xxxx', 'wp_status': 'draft', 'article_status': 'initiate', 'wp_schedule_time': None, 'wp_author_id': None, 'wp_tag_id': ['3108933d-c6cf-401b-bb4e-01d6cd1dc0c9', '68707f06-4b67-46cc-8dcb-b4205d7095e8', 'ab7ac541-fcc0-462a-ab2d-0ac1afee0019'], 'is_category_selected_by_ai': True, 'is_category_generated_by_ai': True, 'is_tag_selected_by_ai': False, 'is_tag_generated_by_ai': True, 'is_author_selected_by_ai': True, 'is_meta_description_generated_by_ai': True, 'is_meta_keyword_generated_by_ai': True, 'is_meta_title_generated_by_ai': True, 'is_internal_links_generated_by_ai': True, 'is_external_links_generated_by_ai': True, 'prompt_id': {'prompt_slug_id': '4ef0224f-c88b-40e4-8d85-d14abbc51938', 'prompt_name': 'test', 'model': 'gpt-4', 'prompt_data': {'text': 'test'}, 'wordpress_prompt_json_data': {'supportive_prompt_test_id': '2b9bdbc7-ff9d-44b4-beee-85585631cf4d'}, 'article_type_id': {'article_type_slug_id': '8024d4c4-8344-49b1-b39f-79324024060c', 'category': 'url', 'article_category': 'rephrase', 'article_type_title': 'reper', 'article_type_description': 'reper', 'article_type_field_id': [{'article_type_field_slug_id': '8dbd1c5d-5246-4f50-8ee6-a1e9fb9092fc', 'article_type_field_label': 'text', 'article_type_field_name': 'text', 'article_type_field_type': 'text', 'article_type_field_placeholder': 'text', 'article_type_field_required': True}]}}, 'variables': [{'variable_slug_id': '8a2e11c2-8e5b-4f43-bf44-bf3db3ef9d53', 'name': 'dfgdfdf', 'value': 'dfgdfg', 'required': True}], 'domain_id': {'domain_slug_id': '25fca9b7-d9a3-42b9-be7b-eadf062716d6', 'domain_name': 'ronak-wolf.botxbyte.com', 'permalinks': '/%year%/%hour%/%postname%/'}, 'workspace_id': {'workspace_slug_id': '57dc902e-4449-4083-9b56-328eb9d16334', 'workspace_name': 'bxb-1'}}, 'timestamp': '2025-05-26T11:41:58.397789', 'message_id': '0223895b-614d-4b9a-8609-b342812e4e20'}
2025-05-26 11:41:58 | ERROR | PID:9440 | Login error: HTTPSConnectionPool(host='127.0.0.1', port=8000): Max retries exceeded with url: /api/login/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)')))
2025-05-26 11:41:58 | INFO | PID:9440 | xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2025-05-26 11:41:58 | INFO | PID:9440 | Message processed in 0.04 seconds
2025-05-26 11:41:58 | INFO | PID:9440 | Message acknowledged
2025-05-26 11:42:03 | WARNING | PID:9440 | No open connection/channel: connecting...
2025-05-26 11:42:03 | INFO | PID:9440 | Successfully connected on attempt 1
2025-05-26 11:42:03 | INFO | PID:9440 | Consumer registered on queue: article-input-queue
2025-05-26 11:42:03 | INFO | PID:9440 | Starting consuming on article-input-queue
2025-05-26 11:46:19 | INFO | PID:9440 | Processing message from queue: article-input-queue
2025-05-26 11:46:19 | INFO | PID:9440 | Processing message: {'message': {'articl_slug_id': '455d0700-4b47-41b8-9b16-ca7845129a6e', 'url': 'xxxx', 'wp_status': 'draft', 'article_status': 'initiate', 'wp_schedule_time': None, 'wp_author_id': None, 'wp_tag_id': ['3108933d-c6cf-401b-bb4e-01d6cd1dc0c9', '68707f06-4b67-46cc-8dcb-b4205d7095e8', 'ab7ac541-fcc0-462a-ab2d-0ac1afee0019'], 'is_category_selected_by_ai': True, 'is_category_generated_by_ai': True, 'is_tag_selected_by_ai': False, 'is_tag_generated_by_ai': True, 'is_author_selected_by_ai': True, 'is_meta_description_generated_by_ai': True, 'is_meta_keyword_generated_by_ai': True, 'is_meta_title_generated_by_ai': True, 'is_internal_links_generated_by_ai': True, 'is_external_links_generated_by_ai': True, 'prompt_id': {'prompt_slug_id': '4ef0224f-c88b-40e4-8d85-d14abbc51938', 'prompt_name': 'test', 'model': 'gpt-4', 'prompt_data': {'text': 'test'}, 'wordpress_prompt_json_data': {'supportive_prompt_test_id': '2b9bdbc7-ff9d-44b4-beee-85585631cf4d'}, 'article_type_id': {'article_type_slug_id': '8024d4c4-8344-49b1-b39f-79324024060c', 'category': 'url', 'article_category': 'rephrase', 'article_type_title': 'reper', 'article_type_description': 'reper', 'article_type_field_id': [{'article_type_field_slug_id': '8dbd1c5d-5246-4f50-8ee6-a1e9fb9092fc', 'article_type_field_label': 'text', 'article_type_field_name': 'text', 'article_type_field_type': 'text', 'article_type_field_placeholder': 'text', 'article_type_field_required': True}]}}, 'variables': [{'variable_slug_id': '8a2e11c2-8e5b-4f43-bf44-bf3db3ef9d53', 'name': 'dfgdfdf', 'value': 'dfgdfg', 'required': True}], 'domain_id': {'domain_slug_id': '25fca9b7-d9a3-42b9-be7b-eadf062716d6', 'domain_name': 'ronak-wolf.botxbyte.com', 'permalinks': '/%year%/%hour%/%postname%/'}, 'workspace_id': {'workspace_slug_id': '57dc902e-4449-4083-9b56-328eb9d16334', 'workspace_name': 'bxb-1'}}, 'timestamp': '2025-05-26T11:46:19.724445', 'message_id': 'b4ffff8b-4c0a-409a-8bde-0f9c26339d6a'}
2025-05-26 11:46:19 | ERROR | PID:9440 | Login error: HTTPSConnectionPool(host='127.0.0.1', port=8000): Max retries exceeded with url: /api/login/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)')))
2025-05-26 11:46:19 | INFO | PID:9440 | xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2025-05-26 11:46:19 | INFO | PID:9440 | Message processed in 0.02 seconds
2025-05-26 11:46:19 | INFO | PID:9440 | Message acknowledged
2025-05-26 11:46:24 | WARNING | PID:9440 | No open connection/channel: connecting...
2025-05-26 11:46:24 | INFO | PID:9440 | Successfully connected on attempt 1
2025-05-26 11:46:24 | INFO | PID:9440 | Consumer registered on queue: article-input-queue
2025-05-26 11:46:24 | INFO | PID:9440 | Starting consuming on article-input-queue
2025-05-26 11:50:38 | INFO | PID:32976 | Starting worker url_rewriter_para_worker for queue article-input-queue
2025-05-26 11:50:38 | INFO | PID:32976 | Created new channel
2025-05-26 11:50:38 | INFO | PID:32976 | Declared queue: article-input-queue
2025-05-26 11:50:38 | INFO | PID:32976 | Available workers: ['testworker', 'url_rewriter_para_worker']
2025-05-26 11:50:38 | INFO | PID:32976 | Found worker class: UrlRewriterParallelWorker
2025-05-26 11:50:39 | INFO | PID:32976 | Worker instance created
2025-05-26 11:50:39 | INFO | PID:32976 | Registered worker process 32976 in registry
